"vectorZ","resultados"
319.11188149878785,60.226125561470255
940.6473460782108,62.6920532701411
490.8693849544202,61.21594453194935
197.18714748215052,59.10480066537646
170.09567314911965,58.75687439358949
96.74271676876538,57.409700585080834
324.39761518601676,60.26409913479921
893.933321252845,62.57714259056405
775.1196183419959,62.25483189921256
634.4319312493558,61.80063263033372
593.6768706291143,61.649642082188166
394.3287519415924,60.71399859253367
480.3806698986168,61.166559651685915
710.1256747470231,62.056463928716255
763.2080018654844,62.21977795970767
41.86916584174128,55.34365051799864
482.9822857504662,61.17891131448803
902.9619476407422,62.59982143975715
785.0286379787958,62.28357650495576
988.5915656866582,62.80410054880997
231.36098030210042,59.479029278351575
212.50145283179017,59.28018670639152
442.15746408408995,60.976742861250585
423.7241148198859,60.87910059119726
701.7505076883949,62.02956353706347
467.8490183425147,61.10608687277208
612.7926014496879,61.72173974433839
60.061256125339696,56.24472628802229
685.3932191483884,61.9760670330968
432.8601334109219,60.9280274467271
135.23314325672345,58.213078576972975
44.304149710827005,55.486007803034916
768.200763009962,62.23453828635138
921.0675215961614,62.64461277310326
577.7789231588442,61.587849656525066
818.2674835512698,62.37736526567127
165.5785471458878,58.693308194871705
105.99404213907201,57.62991119766405
235.15372367052055,59.51698960331866
116.30582616620882,57.85286189636178
991.0354214989886,62.80966282786336
380.10359670317484,60.629507284913345
992.5489444921004,62.81310065064106
310.2501274983192,60.16098520045834
914.712464697091,62.62899394374767
830.6068355209709,62.411197666908635
472.9535721607656,61.130917417753935
606.6334439194229,61.698763627247104
743.0311778259493,62.159108029009516
28.831595982911495,54.39237743838697
54.9109902221237,56.022480225895286
289.05297127310587,59.997059176756565
611.064619333097,61.715317582501754
394.5648614085321,60.71537443498602
903.9642000057531,62.60232472638032
640.4586669955706,61.82211589501247
582.1875394300116,61.60515766674831
333.1899481643554,60.32587637933008
8.020956164874292,50.966889441129354
126.98421664112561,58.06299101885671
470.105053613971,61.11709516809782
334.67308434187726,60.33613179391065
36.63115065959505,55.00524582133608
317.08588950546255,60.2113986524316
886.4579838775012,62.558188180785066
