"vectorZ","resultados"
0.020931496937165228,36.00508810155817
0.11694161553976445,39.85087344048097
0.4204818012794129,42.90987218775338
0.12979244315023042,40.09105211743086
0.23513868722865694,41.48719982102138
0.6223229925627576,43.90829098745451
0.5386313052377181,43.53664714469439
0.34605730642943766,42.425810741215486
0.6606070018124528,44.063231042282744
0.3353164741019099,42.34817729182939
0.10710232597373204,39.64933368359601
0.22541217693751436,41.386197017954785
0.26101762087177294,41.73813994458148
0.9335774345757126,44.97581225594382
0.6511262091675094,44.02564340856419
0.4023745243583565,42.79981206115845
0.023346598876479607,36.24513453488486
0.254707216832444,41.67915255126891
0.7821884055562243,44.50582981928928
0.04896433448523285,37.88394364128729
0.4954479116557531,43.3236640957945
0.18674236119440235,40.939711375418106
0.5424355590283452,43.55465276858986
0.9152024096658704,44.9226871067532
0.4830773254289822,43.25951718682529
0.2734162853280391,41.85028729984932
0.02188249276100085,36.10272536965062
0.6947310739998349,44.194544666592044
0.6596403273221503,44.05942128184586
0.6875142699567662,44.16727471809837
0.8064914113949135,44.58664245749283
0.24035518508428066,41.53977945298206
0.39280015703960913,42.7397670961213
0.870313548735296,44.78864255687106
0.2847818710128245,41.94902977289217
0.7946107925451364,44.54742111854691
0.2704341320472978,41.82375011077964
0.9609929762800025,45.053304107218246
0.40913629510118277,42.8414332672735
0.6935568840105357,44.190125544376556
0.6410023620537459,43.98494824478222
0.12666275973034402,40.03471340450278
0.477002368794319,43.227463213854655
0.6619014944804036,44.06832476823838
0.9727752886371301,45.08598064527581
0.33130131453622225,42.31856730856481
0.6755945074162,44.12165333912738
0.8390541903210789,44.69147549763909
0.8146107628274222,44.613141949083285
0.8633801042333176,44.767371572882915
0.34158310145236115,42.39374496004957
0.7850173755729615,44.51535464012838
0.03215240797637042,36.95068976718311
0.47751396160209647,43.23017696167359
0.9665239193028214,45.06868930343134
0.9747858663199989,45.09152005335211
0.5216005284103131,43.454585059443254
0.9015608539938393,44.882605752204874
0.19280814792431356,41.015159908944945
0.14331751073595855,40.32058277622376
0.678394536956153,44.13243606944587
0.6760935993960289,44.123578308263475
0.7283145431794309,44.31812121995988
0.9506556183883474,45.0243280427619
0.7874202636819265,44.523420121005856
0.8472978533791466,44.71742014632995
0.5706048622170352,43.684491479020046
0.9825352850799394,45.11277218858687
0.49487887138536246,43.32074572404042
0.7892969576349551,44.529703655548374
0.15624211991697656,40.52152084145427
0.5356164163480397,43.52229471044215
0.25475343721780175,41.67958950648072
0.06283099742034914,38.44153343303059
0.6783594849770049,44.13230133910389
0.8012993679907072,44.56956790031013
0.30329199174988664,42.1023042073149
0.6747065915869768,44.11822547179136
0.7456996930646294,44.38005114450263
0.15757203558325905,40.54129821202728
0.6641125614805437,44.07700405144601
0.8751509010537877,44.80339058406
0.5447569857183359,43.56558341607495
0.058904938609743995,38.29688645442622
0.8680731804348734,44.7817865220763
0.10646995731052833,39.63578336886862
0.17024994900834756,40.722317171283095
0.3012699939365173,42.08598770984378
0.09383026233863934,39.34743792835488
0.8723684171883417,44.7949166180955
0.8365145119575601,44.68343521377555
0.1432043495580011,40.31874896269075
0.6013072721642698,43.81948343391266
0.24509674373369306,41.58666007997642
0.7137106705086183,44.26504037213383
0.2989371629743012,42.06703690169354
0.19430661595444354,41.03345589525312
0.40322471504795976,42.805080411321356
0.6794707537899716,44.13656965134204
0.364675106252049,42.555273414976
0.8148225089841277,44.613829775142484
0.7133000200441628,44.2635334074297
0.9376896709486771,44.98756890266543
0.4612554255826462,43.142601719475984
0.5311769078399082,43.50102511673288
0.024664160828934634,36.365942651521166
0.37683827130252023,42.63661025307701
0.6145233526799341,43.87565677195546
0.9100367313596269,44.90757475811105
0.08184748562704436,39.03735358026551
0.5805104348719192,43.728756348924534
0.5533757117342435,43.60579580108367
0.33435559076122123,42.34112104226402
0.7431872524999339,44.371183777882464
0.3201779587296314,42.23477746998473
0.42612403987134573,42.94327944642272
0.5858566539929153,43.752360284641824
0.9843606132156681,45.1177553978502
0.9043352956772719,44.89080274078512
0.3374304357649498,42.36363588668709
0.31165582831292427,42.168747206429416
0.31049105728082793,42.159593463450435
0.3822930060267291,42.67230629462816
0.011038790746192628,34.603597400728596
0.7101244166243526,44.25185292021604
0.8302665097356159,44.663558717698784
0.008901849925696093,34.133757716314406
0.13520126046204473,40.18544661191097
0.4398951997638407,43.02314522241015
0.12750570222033986,40.050016517170576
0.29096885606530276,42.00125998655502
0.22781324653618595,41.411501993456845
0.7873325379679537,44.52312606134788
0.29626496465866703,42.045160750391766
0.3591300205081174,42.51736223312969
0.5902424954185501,43.77157724009517
0.3407540002112226,42.38776054150275
0.7574490334947281,44.421158055411745
0.9269586268893133,44.95678851645781
0.6779242865951891,44.130628021962366
0.24679400743606617,41.603236734696985
0.1519943043389096,40.457269981234006
0.04821730117986722,37.849682539418694
0.8977330153908298,44.87125820814613
0.038130546999692205,37.328120028236675
0.3023535123183205,42.094743677554476
0.4353220768659778,42.99688073268547
0.35770208717465524,42.50751250580198
0.825875382350781,44.649506781271285
0.7646856277504146,44.44618569755132
0.5732023345284141,43.69616642362069
0.2764141511134066,41.87669569801986
0.1692697451057168,40.7087818956026
0.5198512719133654,43.44601792555415
0.7981311173249865,44.5590986874334
0.8961194130721186,44.866461324871445
0.3268195009431203,42.28512314181317
0.01190091431270135,34.76795192659832
0.7774448110681194,44.489787325150445
0.2508068869610198,41.6420122886079
0.9530058519547322,45.03094137277933
0.324395881691103,42.26686124062142
0.8310889866374238,44.666183089322175
0.01666015397705989,35.50427774259152
0.9327722552533382,44.97350468929981
0.20865320593476344,41.20223973508429
0.6258889142952728,43.92308637315017
0.8162246408136977,44.61838024349164
0.19216640563593446,41.007283634158
0.9731405909364892,45.08698788934495
0.7410796688139862,44.36372403586299
0.9643417434489658,45.06262899469397
0.2678751111252815,41.80076138251999
0.5786590198704535,43.720535793126
0.797518767182176,44.557070818807006
0.9769830490940117,45.097561494872195
0.8761660877646642,44.80647611371954
0.5147845381206113,43.42105337477445
0.7191187086739481,44.28481232973282
0.5787439403421273,43.72091337928004
0.5858481388862107,43.75232284695696
0.8602303713051156,44.757656468972336
0.5542240731429919,43.60972294145857
0.7874059321424218,44.52337208324476
0.4087286601918352,42.83894206080495
0.8130887949591432,44.60819321136967
0.20204409128664857,41.1258783102652
0.4560712473620725,43.114082505439825
0.4278566544355282,42.95345675611951
0.5315054461576292,43.50260470317899
0.5396983982503571,43.5417094411292
0.9838809512430517,45.116446733833506
0.8488474805516872,44.72227117212064
0.3978000984036165,42.77128933921092
0.4238233668311142,42.9297065936919
0.41856333704082926,42.898419430422024
0.7023718682451374,44.22313486189138
0.15513664823607431,40.50496002013196
0.19243064737099025,41.01052972097121
0.40339815101407916,42.80615388497951
0.8810828113999687,44.82137333597105
0.41420904725953145,42.872245748063676
0.7804098300984745,44.49982531929581
0.6189722398326551,43.89431739454599
0.6745277623243455,44.117534587090084
0.7542031641792086,44.40986078809587
0.21429235024687854,41.265629561811465
0.12069448718794007,39.92350978649245
0.4478108309112845,43.06802074118477
0.7961878603827328,44.55265841964223
0.7997483541189518,44.56444747772185
0.6143540972862198,43.87494439774113
0.5708658154484023,43.685666590802995
0.6037867689199503,43.83010786380573
0.3882583026353825,42.710812051464714
0.21167528187001872,41.23640700578389
0.1366862142664771,40.21073554921438
0.805663071075178,44.5839251737418
0.41516146494469286,42.87799222680687
0.20484141307303094,41.15847906940053
0.21125706954138868,41.231705983047455
0.5651183626172329,43.659670304483775
0.3896025922905779,42.719414363340476
0.3388964850316103,42.374304287056276
0.700970118760361,44.21791126935199
0.22541993024454632,41.38627913343384
0.932018110111505,44.97134171052258
0.9424888743479309,45.001229395647016
0.03242236766371143,36.969169141133406
0.5787670872150463,43.72101628958251
0.8953049408001237,44.86403704860614
0.13729300195031824,40.22099436866216
0.6712067196055562,44.104673523580786
0.1493469611840066,40.41636449896018
0.9021457272461915,44.884335675670755
0.6152423402351503,43.878680895837604
0.11440949966160963,39.80059944465718
0.9865558107557744,45.12373703586654
0.11176617090223973,39.74697292894903
0.718257775412962,44.281673887618794
0.4060924639613772,42.82277605683741
0.536548512653783,43.52673985439462
0.9508014088990238,45.02473872308524
0.7428733418245919,44.37007393150721
0.32381847438430844,42.26249195840248
0.8247557182688152,44.645912760365476
0.08627600046737172,39.15675033334544
0.5734078041823794,43.69708788583427
0.8285672549637819,44.65812911500167
0.9829593472576219,45.113930657488915
0.44082671836551035,43.02846445420698
1.2829047561971565,45.83563008557675
1.4131924805343474,46.100849611995585
1.176181308184519,45.598830590093854
1.3733644666493512,46.0223024026613
1.9216934485537454,46.952792932290464
1.962141353316998,47.010960649704565
1.2945277607444374,45.860294941083275
1.1137562508302328,45.45083720643603
1.4825357514658408,46.23275382927468
1.2353753537992933,45.732540033733585
1.8975522658794968,46.917512733243576
1.5317624039882516,46.322899906251926
1.2014119713990379,45.656574501984686
1.1405674307707585,45.51532358516661
1.7891282618158701,46.7535604143896
1.6689585412472632,46.56036209006001
1.5830006978279187,46.413861648326176
1.967619338105096,47.01874969895258
1.9581656966911412,47.00529462670403
1.7765856556664061,46.73398411485544
1.3799356822381568,46.03540844515165
1.2807832741055258,45.831105543788404
1.5940200761975845,46.433058774580296
1.8029564067939254,46.77499168253078
1.5829978315174875,46.413856638381354
1.3116336532296622,45.89621959132074
1.653346878389205,46.534295970198556
1.9949679507172926,47.05732678030461
1.8838056441094488,46.89723029543338
1.8836140215371553,46.89694656395262
1.5090266222726392,46.28161100372182
1.2096009049677436,45.675072618970816
1.0046540538361062,45.17258766685945
1.6391629115456603,46.510409811322766
1.208750194148741,45.673156392277086
1.6366850864256786,46.5062169355665
1.1602404960354415,45.56174859572866
1.4568426854732288,46.18457337840305
1.8564351004447628,46.856420299286924
1.4990127541977374,46.26323846174078
1.881118828057155,46.893249454473114
1.9423709250103405,46.98267445188354
1.1069438049663944,45.43422154893038
1.6718895564431218,46.56522999502783
1.0261624466566133,45.22959274580021
1.2961629169886915,45.86374818097305
1.6404779189277774,46.51263256678562
1.7855789167717913,46.74803399434165
1.0618149386050664,45.32168621218659
1.58615044331978,46.41936180680054
1.3550099611801834,45.985379996896384
1.5548968031223522,46.364321284071124
1.2868519690153744,45.84402977341705
1.2146130204486631,45.68633689691471
1.1068480457841026,45.433987312955
1.5459046068260245,46.34829086196749
1.0094239964926437,45.18532677757145
1.5040985842737837,46.272583943430504
1.9160874496696128,46.944638349388235
1.5316998805584034,46.322787159321905
1.7349392820636151,46.668022669810696
1.8003290367156592,46.77093182947999
1.8627876178038985,46.86594317602165
1.276489041670284,45.821925572780856
1.8309992488528026,46.817974753887356
1.2421261944990192,45.74740646379599
1.7363372239956363,46.67026119707029
1.7052492054453885,46.620069093409306
1.0181353629986434,45.20844884496894
1.9064656105383697,46.93058870734063
1.9653184525053746,47.01548065412344
1.6519758445950823,46.531995640833514
1.0717930179858264,45.34694591244901
1.1141576667618485,45.45181331074183
1.9382972303517672,46.97681171047574
1.0716002033788778,45.34645987360919
1.62750030110975,46.49062199451048
1.8353651933142,46.824609970535576
1.1633314231618959,45.56897580914095
1.3040391335984793,45.88032468928716
1.0505179395935396,45.29281998720374
1.9256626468661364,46.95855279441537
1.4153175425921176,46.104981731512154
1.143339122861102,45.52190928254599
1.4765771090691842,46.22165065258941
1.50991961932006,46.28324378875564
1.8545472481947278,46.85358425472539
1.4900581387420295,46.24671076892814
1.336653480946405,45.94798019627831
1.3807096753403048,46.03694827643291
1.6456708080465876,46.52139357806153
