"vectorZ","resultados"
80.60043722904297,56.966756562239816
17.614488798441855,53.10302866670757
90.35138688894878,57.24430022212148
48.826550312760475,55.72972803680027
68.89521399274972,56.58289665240795
33.485091838211815,54.77639910148632
63.963785063692626,56.40016184506785
88.65095628297343,57.19822943177871
7.370295446959261,50.732109466196874
51.725422250658454,55.87373342698807
81.39988587589454,56.99080243565324
93.00507705505035,57.314415671132444
43.73367508278457,55.4534105883895
68.23832909692149,56.55936375329567
52.88882981220212,55.92914939102887
38.21893927586956,55.11296641096919
90.28282838223686,57.24246034249502
81.7854511978214,57.00231117783864
59.7378402919434,56.23137107366652
85.51657420863751,57.110831125502564
88.15024964414405,57.18448706470519
26.83131700940598,54.2066172657588
66.76202786198229,56.50559508452584
50.43797687004229,55.8108564864783
63.66433974234397,56.38859306372491
96.93255048824477,57.41443685925633
49.32415784424032,55.75507823729918
0.5623991441939324,43.64728654181558
21.598146129829686,53.641184550130006
33.77207821846497,54.79819942997089
20.552676322244423,53.51083144760647
9.891115196062657,51.54468307139364
16.576255283253815,52.9413996391775
66.94177958598482,56.51220829940251
30.094417453284706,54.502747094780666
7.421205438522179,50.751243787885656
78.81515379411667,56.91214375902823
6.501222555208528,50.38246114439712
20.22813611811462,53.46893189936487
94.36826791074893,57.34962442044103
59.345830769212995,56.215080953797916
73.45542711997177,56.74004120596848
54.93148331775549,56.02340742393936
65.33584619074367,56.45245191955303
15.327859253292672,52.73222094164705
91.3486193689304,57.27089863186515
69.25713903683305,56.595762123769084
2.3868177984555246,47.5601445928325
3.5449170336232356,48.675847453715136
70.01597093472205,56.62250886100898
49.81649709899486,55.77989593136408
84.42497830437267,57.07960345655931
85.35182982831822,57.10614506324301
62.79955886230317,56.35485909285692
90.27527432059821,57.2422575274824
49.08672338738259,55.74301615505691
58.75711072356253,56.19040246459524
34.460881075842764,54.84973260126608
25.560970465493654,54.080854200634334
53.127218112226075,55.940345735607615
38.99118982505044,55.16365950477315
60.72296459488439,56.271816807192096
29.535922180599613,54.4545522951273
34.83904190416098,54.87756326107284
62.79154200567564,56.35454408519739
91.33173981300214,57.27045094906052
89.763483583413,57.228475206212195
74.43966249085554,56.772612954747714
59.29672712675426,56.21303245415187
51.11578412322385,55.84416778759588
1.197683687833944,45.648113549806524
59.48754724973088,56.220983076063725
81.6727711642998,56.998953680717264
46.39254291540831,55.60166900418051
74.63401056648704,56.77899116034082
19.252145570130708,53.338495454546184
27.06082226538784,54.22866363511231
84.25052011297919,57.07457349966113
52.59663255780353,55.91535303349767
24.845278261336247,54.007048223361444
69.95442926185234,56.620351056367504
24.116407048947536,53.92952883708102
44.73571634154567,55.51037458072118
35.077788614907774,54.89496959390279
21.883422328723512,53.675593276958125
37.230801419319164,55.04649824808997
66.95196620585659,56.51258251471881
28.07479592034835,54.323750270653825
15.203826517708848,52.71045979139451
88.01141427539923,57.18066212481595
32.37301662136099,54.690012760854074
49.871561769890036,55.78265551725786
61.90566289244188,56.31947106300174
86.40903391266272,57.136053433850584
90.45606402808454,57.247106588027805
52.72862774600134,55.92159528355331
80.70698222801803,56.96997563166516
33.975345638626465,54.81352189018686
64.03256304162488,56.40281097420883
15.776580824198817,52.80941919546282
3.3706595305385605,48.53344664995874
2.519085817478711,47.71186931461731
52.258801303416305,55.899300972545866
36.38302763530973,54.987966998460216
94.65617764834607,57.35699255533145
3.0581026418527557,48.258603822906885
34.829903304745926,54.87689448549274
40.35040402626905,55.25035633900541
96.66643295393425,57.40779459765494
53.02255019160722,55.935436348089205
25.89756891633921,54.11481184105205
10.33755822628622,51.66564395341788
32.25980817372624,54.68104296259166
53.36884593648202,55.95164032856198
33.710847102310765,54.79356463728796
92.49161536432413,57.30101373415959
25.59573083490693,54.08438287967804
94.37710125165663,57.34985083111254
4.157477179640765,49.12600344967097
66.28150002884144,56.48782378467133
51.52668477242153,55.8641357927104
59.281304187100034,56.212388673416015
29.41024344055262,54.44357386767425
30.544865305662285,54.540932642919124
29.98381943925085,54.49327881709878
7.591605035946486,50.814308175613775
90.9628116173007,57.26064448234797
22.345098564383918,53.7302830154647
74.55102000966244,56.77626967208098
6.542130162520593,50.39997969181152
36.643865327579135,55.00612790873933
60.29558155288197,56.25435538945415
16.49417279855922,52.9281665925175
76.62864850735187,56.843462607641904
93.91372587622001,57.3379438705753
7.046599894980048,50.60713958744852
71.20708700685626,56.663884510456086
91.89988960904577,57.28547214913641
29.0770602396411,54.41422694726782
64.50944547899783,56.421097228315176
3.790876975853166,48.86534854249044
55.75153414399705,56.06021411800085
3.493391375499016,48.63448309902555
31.656794025126743,54.632695838996085
59.564458915648856,56.22418005511168
52.346539015568766,55.903480324334026
95.1873034903524,57.370523742259074
60.28730594794146,56.25401599243975
79.40182365774447,56.93023214141949
57.61754694097178,56.141884937013
18.00377743419253,53.16104416401319
82.7177034533714,57.029904700374516
72.65155571520907,56.713096682254694
50.40572406921433,55.80925965469184
41.45942391503712,55.31883773358138
7.466212767650575,50.76804621545407
27.81381340477094,54.29962848776316
53.486646985980656,55.957127267032774
18.582018290673446,53.244809424423174
24.171973106811066,53.93552552778605
90.5344765035974,57.24920657999213
31.292175716338534,54.60298668096726
73.45452120670674,56.74001101564586
28.551573194229405,54.36720973569229
84.66556235874879,57.0865221159043
69.74965370596504,56.613156734861754
90.16277943530352,57.23923510841816
99.67251723428012,57.48173807561167
6.125274111412438,50.21591210888466
86.42947629559868,57.13662796710997
96.18980367140753,57.39585006602909
35.8393771321648,54.94966824762728
43.84389941925926,55.45974373586779
23.877632539327493,53.90359243678985
68.71551323723355,56.576482370007554
