"vectorZ","resultados"
620.5460840103431,60.9437001874675
154.83689825282363,57.84178632374761
513.80410277854,60.525038437585906
657.738097519165,61.072645173722506
531.0886185787015,60.59848264577545
907.8731546983254,61.78539881294101
936.8785577803001,61.85484300287713
925.170540669408,61.82707631658019
650.405143040218,61.04781437169872
253.74096193578612,58.95219035462197
852.0971822787058,61.64533868371606
230.53193660648867,58.73721445127483
491.2397930115294,60.425309555363086
56.54308726317072,55.544880755157386
43.32115140766814,54.92846746523688
111.70771580780684,57.10264000853965
53.48432844676245,55.41653316285788
978.443751870524,61.95066945130007
95.2461504534815,56.74000582845405
46.30736618226365,55.08314101634565
633.377784504054,60.989049014620065
657.27596101275,61.0710885598687
492.1536302913712,60.429437675195516
730.0597946171149,61.303567361194524
975.1057826482427,61.94312688828785
786.4149596858226,61.468034196027105
535.8447547617591,60.6182686174177
862.6988719907235,61.67265908150836
166.79208069407377,58.00955724996009
708.5426270373787,61.2373673078626
88.25418805511254,56.566147424796156
960.8594465710523,61.9106402258227
887.6913347614486,61.73574738621093
810.2498760538529,61.53404487285155
144.0368235098299,57.67848029987941
263.4675580189519,59.03641091327644
539.5562999572785,60.63358612367183
900.2333116722521,61.76673534772286
782.6231073425381,61.457346946657324
400.5107886116466,59.971248976939776
784.9201164227375,61.463827233751346
340.4524052211284,59.60920036501035
965.7025238707247,61.921738298234345
201.96618628719966,58.44023477199806
814.6190910526182,61.54593269882996
876.1055887898551,61.706727268321245
53.152796919948514,55.40217188168589
900.4515475031392,61.767270690713275
592.4470088110886,60.84099556033172
235.56088041224507,58.78560360921042
520.7735718768638,60.5549486905191
443.37637585514994,60.19748102506048
45.0889313428404,55.021304650981186
248.4897805416631,58.90534972472321
333.3789430312563,59.56235945992455
249.33171094590875,58.91292696246012
490.4740740300351,60.421844556129145
80.03874774511064,56.34291544641825
384.75576151369773,59.88188247440013
536.5375196038533,60.62113577051578
580.4944589009592,60.79580785427689
471.40378192110416,60.33373772200753
440.3065496529259,60.18203061626903
423.7289326884945,60.096666338783024
649.4597388248917,61.04459250258243
692.4500699666294,61.186516913651744
833.9356425139235,61.59773024119983
455.99853273392705,60.25989143781719
519.7428974231366,60.5505510122114
59.1682309507903,55.64947982398116
453.9530655958754,60.24989710986031
879.332863112483,61.71484968354358
168.92012742186284,58.03813386977747
248.03306716879638,58.90122847499693
688.6655516215478,61.17438513723539
57.82580128911172,55.59659871071385
715.8515785095628,61.260078970310005
421.64765608073276,60.08571114498376
198.7295605804352,58.40392535846456
61.34366378548725,55.73261740779553
81.36501609070115,56.38049618713109
193.06737431419106,58.33893622182135
637.1167775050205,61.00208866755719
364.7697123835253,59.763031925297255
267.8578128113568,59.07339753351728
298.8862744961202,59.31849299196632
263.0222579946892,59.03262453460364
944.5278110542281,61.87279566740972
781.811001209531,61.455051253741544
799.4016554970515,61.50424704386542
590.3648008033085,60.83319018697823
497.21493763009994,60.45216199354998
429.5174936490571,60.126851703263526
970.0758515349096,61.93171183010716
960.752264636147,61.91039397765876
584.3086009627395,60.81032886165761
38.913873135516724,54.67892112618291
763.0675125019231,61.401387181975934
294.1715771293352,59.282961218526964
550.8148176027878,60.67940694746896
100,0.276506
